DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.130m);Dir#1(0.130m);Speed#2(0.160m);Dir#2(0.160m);Speed#3(0.190m);Dir#3(0.190m);Speed#4(0.220m);Dir#4(0.220m);Speed#5(0.250m);Dir#5(0.250m);Speed#6(0.280m);Dir#6(0.280m);Speed#7(0.310m);Dir#7(0.310m);Speed#8(0.340m);Dir#8(0.340m);Speed#9(0.370m);Dir#9(0.370m);Speed#10(0.400m);Dir#10(0.400m);Speed#11(0.430m);Dir#11(0.430m);Speed#12(0.460m);Dir#12(0.460m);Speed#13(0.490m);Dir#13(0.490m);Speed#14(0.520m);Dir#14(0.520m);Speed#15(0.550m);Dir#15(0.550m);Speed#16(0.580m);Dir#16(0.580m);Speed#17(0.610m);Dir#17(0.610m);Speed#18(0.640m);Dir#18(0.640m);Speed#19(0.670m);Dir#19(0.670m);Speed#20(0.700m);Dir#20(0.700m);Speed#21(0.730m);Dir#21(0.730m);Speed#22(0.760m);Dir#22(0.760m);Speed#23(0.790m);Dir#23(0.790m);Speed#24(0.820m);Dir#24(0.820m);Speed#25(0.850m);Dir#25(0.850m);Speed#26(0.880m);Dir#26(0.880m);Speed#27(0.910m);Dir#27(0.910m);Speed#28(0.940m);Dir#28(0.940m);Speed#29(0.970m);Dir#29(0.970m);
3/4/2022 19:09:06; 14.8; 47.3; -0.6; -3.8;  0.456; 21.57;    0;    0; 0.0234; 129.81; 0.0493;  74.10; 0.2024; 244.64; 0.0298; 204.41; 0.0129; 119.36; 0.0903;  61.19; 0.0178; 196.61; 0.0123;  59.68; 0.0155; 166.23; 0.0083; 128.66; 0.0045; 153.43; 0.0017; 176.63; 0.0127;  71.14; 0.0413; 213.84; 0.1022; 223.18; 0.1620;  42.22; 0.0967; 225.50; 0.0939; 115.47; 0.0314;  27.87; 0.0313; 357.62; 0.0122;  89.53; 0.0077;  66.11; 0.0069;  90.00; 0.0054;  25.14; 0.0058;  11.89; 0.0022; 248.20; 0.0357; 194.27; 0.0312; 179.63; 0.0072;  83.66;
3/4/2022 19:09:07; 14.8; 47.2; -0.6; -3.8;  0.456; 21.57;    0;    0; 0.0313;  73.48; 0.0253; 113.73; 0.0446; 176.02; 0.0313; 246.46; 0.0198; 173.63; 0.0020;  57.09; 0.0207; 191.69; 0.0069;  99.19; 0.0053; 191.94; 0.0085; 112.93; 0.0033; 107.88; 0.0048;  90.00; 0.0317; 265.48; 0.0142;   0.81; 0.0334; 236.83; 0.0235; 167.21; 0.0586; 215.34; 0.1111; 242.49; 0.0502; 159.00; 0.0127;  85.50; 0.0399; 139.57; 0.0085;  87.31; 0.0101;  66.73; 0.0063; 100.95; 0.0420; 161.39; 0.0141; 149.80; 0.0193; 192.59; 0.0242; 244.28; 0.0173;  90.66;
3/4/2022 19:09:08; 14.8; 47.2; -0.5; -3.7;  0.456; 21.57;    0;    0; 0.0033; 135.00; 0.0477;  54.31; 0.0518; 350.77; 0.0218; 217.55; 0.0070;  14.83; 0.0112;  87.95; 0.0207; 183.32; 0.0414; 213.38; 0.0101; 138.22; 0.0157; 107.86; 0.0144;  55.76; 0.0050;  95.71; 0.0204; 256.65; 0.0377; 207.86; 0.0779;  52.98; 0.0627;  39.89; 0.1649;  40.74; 0.1683; 231.13; 0.1673; 175.27; 0.0934; 167.57; 0.0234; 142.64; 0.0068; 353.29; 0.0020;  53.13; 0.0017; 220.24; 0.0309; 345.78; 0.0077; 130.28; 0.0422; 170.45; 0.0120; 194.50; 0.0283; 141.02;
3/4/2022 19:09:09; 14.8; 47.1; -0.6; -3.7;  0.457; 21.58;    0;    0; 0.0219; 151.10; 0.0534;  93.65; 0.0699;  97.90; 0.0240; 255.79; 0.0078;  29.20; 0.0247; 106.23; 0.0119; 162.33; 0.0146;  99.07; 0.0147; 180.78; 0.0072;  48.96; 0.0191; 222.46; 0.0224; 205.08; 0.0373; 248.11; 0.0302; 193.58; 0.0608; 230.87; 0.0168;   8.90; 0.1428;  50.66; 0.0298; 267.50; 0.0003;  71.57; 0.0073; 117.61; 0.0047;   2.44; 0.0397; 171.75; 0.0040; 270.00; 0.0070; 282.44; 0.0756; 172.40; 0.0176; 178.37; 0.0325; 342.79; 0.0115; 204.11; 0.0093; 272.46;
3/4/2022 19:09:10; 14.8; 47.0; -0.6; -3.7;  0.457; 21.57;    0;    0; 0.0584; 210.78; 0.1010;  31.44; 0.1793;  75.03; 0.0237; 141.00; 0.0273; 167.54; 0.0263; 128.05; 0.0093; 203.52; 0.0410; 205.88; 0.0088; 157.23; 0.0042;  95.44; 0.0080; 164.05; 0.0378; 205.01; 0.0313; 123.54; 0.0230; 165.66; 0.1664; 225.37; 0.1347;  53.09; 0.0980;  48.39; 0.1284;  23.25; 0.0167; 242.21; 0.0430; 154.21; 0.0105; 232.36; 0.0117; 204.81; 0.0064; 216.16; 0.0079; 269.27; 0.1684; 343.73; 0.0233; 332.45; 0.0343; 178.66; 0.0247; 278.13; 0.0395; 212.08;
3/4/2022 19:09:11; 14.8; 47.2; -0.6; -3.7;  0.455; 21.58;    0;    0; 0.0844; 228.60; 0.1510;  59.78; 0.0647; 206.45; 0.0394; 226.54; 0.0091; 203.20; 0.0149; 135.81; 0.0029; 310.82; 0.0451;  56.49; 0.0128; 171.93; 0.0088; 180.65; 0.0168; 180.00; 0.0152; 107.60; 0.0436; 333.14; 0.0548;  71.60; 0.0448;  73.79; 0.1411; 227.24; 0.1764;  47.89; 0.0491; 210.22; 0.0521; 349.27; 0.0130; 133.13; 0.0041; 281.31; 0.0087; 168.69; 0.0052; 177.80; 0.0099; 179.42; 0.0760; 168.69; 0.0002; 116.57; 0.0465; 162.07; 0.0314; 171.59; 0.0127; 158.28;
3/4/2022 19:09:12; 14.8; 47.1; -0.6; -3.7;  0.457; 21.57;    0;    0; 0.0537; 104.89; 0.0304;  32.38; 0.0664;  98.75; 0.0449; 126.67; 0.0313; 246.22; 0.0295; 107.94; 0.0354;  73.77; 0.0738; 226.26; 0.0083; 124.26; 0.0160; 133.48; 0.0214; 199.71; 0.0124;  83.05; 0.0124;  65.71; 0.0496;  49.17; 0.0880; 228.69; 0.2695; 249.45; 0.0664; 283.32; 0.0567; 334.61; 0.0072;  23.72; 0.0128; 202.96; 0.0120; 194.50; 0.0177; 172.55; 0.0051; 178.88; 0.0016; 299.74; 0.0260; 171.81; 0.0125; 201.04; 0.0369; 169.85; 0.0114; 237.57; 0.0237;  29.27;
3/4/2022 19:09:13; 14.8; 47.2; -0.6; -3.7;  0.455; 21.57;    0;    0; 0.0246; 130.55; 0.0361; 208.98; 0.0536; 247.74; 0.0175;  78.82; 0.0128; 208.57; 0.0125; 150.14; 0.0598;  59.66; 0.0407;  50.88; 0.0102; 181.12; 0.0130; 125.90; 0.0220; 157.04; 0.0249; 189.95; 0.0298; 227.86; 0.0078; 303.49; 0.0108; 220.49; 0.0918;  37.52; 0.0245; 133.18; 0.1298;  22.47; 0.0644; 351.34; 0.0027; 131.99; 0.0143; 158.27; 0.0107; 162.58; 0.0027; 293.75; 0.0061; 325.01; 0.0554; 345.59; 0.0183; 341.57; 0.0266; 177.85; 0.0235; 329.83; 0.0449; 217.94;
3/4/2022 19:09:14; 14.8; 47.1; -0.6; -3.8;  0.460; 21.57;    0;    0; 0.0392; 285.24; 0.0218;  52.66; 0.1453; 238.31; 0.0189;  24.67; 0.0391; 291.58; 0.0135; 325.60; 0.0279; 264.25; 0.0220; 356.08; 0.0129; 314.69; 0.0103;   0.00; 0.0205; 359.44; 0.0181; 303.08; 0.0277;   5.79; 0.0275; 235.50; 0.0297; 225.82; 0.0590; 250.09; 0.1154; 252.81; 0.0627;  40.15; 0.1647; 282.52; 0.0642; 346.40; 0.0138; 302.54; 0.0100; 316.22; 0.0059; 346.20; 0.0108; 337.71; 0.0067; 181.71; 0.0294; 166.25; 0.0022; 270.00; 0.0559; 335.27; 0.0139;  44.13;
3/4/2022 19:09:15; 14.8; 47.2; -0.6; -3.8;  0.458; 21.58;    0;    0; 0.0393; 204.48; 0.0826; 308.41; 0.0297; 199.65; 0.0228; 117.13; 0.0343; 119.56; 0.0365; 137.88; 0.0335; 184.62; 0.0097; 169.96; 0.0299; 145.35; 0.0312; 139.16; 0.0383;  62.83; 0.0235; 112.75; 0.0269; 204.37; 0.0291; 194.32; 0.0905; 225.98; 0.0497;  28.11; 0.0213; 286.65; 0.0548;  93.87; 0.0445; 136.55; 0.0059;  80.22; 0.0243; 182.12; 0.0036; 189.73; 0.0070; 174.29; 0.0063; 152.62; 0.0351; 178.53; 0.0205; 199.41; 0.0378; 193.30; 0.0087;  56.31; 0.0224; 136.99;
3/4/2022 19:09:16; 14.8; 47.2; -0.6; -3.7;  0.449; 21.58;    0;    0; 0.0133;  18.84; 0.1018; 291.73; 0.0541; 119.93; 0.0167; 165.47; 0.0363; 121.02; 0.0219;  96.28; 0.0193; 108.43; 0.0113;  12.80; 0.0216; 144.03; 0.0118; 122.21; 0.0485;  18.77; 0.0488;  29.61; 0.0230;  57.41; 0.0191; 307.35; 0.0553;  85.33; 0.0458; 186.52; 0.0712; 214.47; 0.0958; 201.82; 0.0244; 138.00; 0.0379; 326.31; 0.0247; 354.20; 0.0161;  23.85; 0.0101;  34.95; 0.0296; 155.25; 0.0149; 136.36; 0.0060; 107.53; 0.0752;  53.33; 0.0181; 247.55; 0.0759; 349.61;
3/4/2022 19:09:17; 14.8; 47.2; -0.6; -3.7;  0.472; 21.58;    0;    0; 0.0219; 314.26; 0.0631; 257.26; 0.0293; 305.97; 0.0526; 275.56; 0.0671;  90.34; 0.0734; 307.81; 0.0573; 325.95; 0.0302;   6.84; 0.0162; 294.03; 0.0484; 314.58; 0.0573; 312.66; 0.0536; 295.66; 0.0696; 308.70; 0.0856; 312.92; 0.0581;   5.44; 0.0563; 322.72; 0.0940; 280.41; 0.0702; 271.31; 0.0452; 348.64; 0.0699; 292.46; 0.0858; 288.84; 0.0693; 310.73; 0.0585; 327.64; 0.0230; 320.64; 0.0171; 232.86; 0.0414; 325.73; 0.0432; 324.03; 0.0369; 325.92; 0.0403; 311.08;
3/4/2022 19:09:18; 14.8; 47.2; -0.6; -3.7;  0.444; 21.57;    0;    0; 0.0763; 113.57; 0.0426; 160.55; 0.0617; 144.56; 0.0860; 144.28; 0.0781; 138.74; 0.0848; 141.47; 0.0649; 127.24; 0.0304; 140.60; 0.0866; 130.22; 0.0902; 113.52; 0.0875; 130.74; 0.0775; 126.23; 0.0793; 121.06; 0.1125;  93.21; 0.1036; 157.05; 0.1929;  97.18; 0.1310; 187.06; 0.0668; 143.83; 0.0676; 107.93; 0.0389; 100.53; 0.0409; 123.92; 0.0164; 114.85; 0.0153; 133.94; 0.0471; 154.36; 0.0392; 160.78; 0.0457; 193.03; 0.0764;  68.74; 0.0197; 187.88; 0.0274; 111.14;
3/4/2022 19:09:19; 14.8; 47.2; -0.6; -3.7;  0.457; 21.57;    0;    0; 0.0727; 324.06; 0.0785; 314.38; 0.0743; 312.06; 0.1427; 261.50; 0.0716; 285.98; 0.0716; 321.69; 0.0831; 293.33; 0.0686; 326.84; 0.0233; 357.30; 0.0613; 319.76; 0.0914; 318.73; 0.0853; 305.98; 0.0547; 301.77; 0.0837; 294.73; 0.0743; 280.07; 0.0678; 241.54; 0.0731; 254.04; 0.1948; 243.28; 0.1770; 236.19; 0.0856; 291.95; 0.0603; 332.75; 0.1009; 354.43; 0.0230; 173.52; 0.0705; 166.30; 0.0409; 184.90; 0.1270; 346.61; 0.1880; 209.96; 0.1687; 215.84; 0.2849; 324.11;
3/4/2022 19:09:20; 14.8; 47.2; -0.5; -3.7;  0.472; 21.58;    0;    0; 0.0366; 213.30; 0.0435;  31.94; 0.0345; 107.02; 0.0460; 128.29; 0.0344; 134.76; 0.0634; 151.25; 0.0191; 170.34; 0.0121; 271.89; 0.0585; 132.58; 0.0453; 132.85; 0.0319;  67.30; 0.0470;  89.88; 0.0695;  70.05; 0.0115; 149.64; 0.0442;  15.48; 0.0498; 319.97; 0.0345;  17.18; 0.0399; 343.56; 0.0354; 183.89; 0.0112; 338.48; 0.0197; 336.95; 0.0177; 181.29; 0.0082;  35.05; 0.0401; 352.98; 0.0380; 171.68; 0.0559; 191.55; 0.0547; 187.03; 0.0285; 305.58; 0.0400;   2.15;
3/4/2022 19:09:21; 14.8; 47.1; -0.6; -3.7;  0.434; 21.57;    0;    0; 0.1026; 230.54; 0.1161; 132.73; 0.0977; 138.24; 0.0743; 140.74; 0.0799; 140.89; 0.0848; 131.41; 0.0640; 131.46; 0.0363; 160.17; 0.0952; 128.77; 0.0756; 112.05; 0.2419; 112.89; 0.1258; 112.22; 0.0885; 116.42; 0.0863; 149.18; 0.2137; 121.35; 0.1635; 155.03; 0.1433; 156.12; 0.0892; 137.54; 0.0594; 119.33; 0.0432; 163.33; 0.0654; 130.66; 0.0120;  61.08; 0.0268; 133.94; 0.0523; 126.76; 0.0709; 126.05; 0.0676;  97.82; 0.0734; 108.93; 0.1027;  29.91; 0.0867; 184.96;
3/4/2022 19:09:22; 14.8; 47.3; -0.6; -3.8;  0.480; 21.58;    0;    0; 0.1047; 313.72; 0.1166; 313.61; 0.0946; 320.88; 0.1171; 300.53; 0.1230; 300.11; 0.2117; 289.86; 0.1135; 305.36; 0.2127; 335.74; 0.2385; 328.39; 0.1967; 314.34; 0.1990; 329.70; 0.2681; 347.44; 0.2661; 127.07; 0.2656; 134.51; 0.1690; 238.97; 0.0554; 222.00; 0.1360; 149.36; 0.0753;  66.02; 0.0329; 211.47; 0.2427;  97.62; 0.2738; 100.95; 0.0959; 325.07; 0.0805; 317.31; 0.0862; 315.14; 0.3492; 107.65; 0.0658; 298.20; 0.3326; 105.75; 0.3187; 101.68; 0.2926; 100.61;
3/4/2022 19:09:23; 14.8; 47.1; -0.6; -3.7;  0.443; 21.57;    0;    0; 0.1223; 133.08; 0.1304; 124.53; 0.1379; 139.68; 0.1258; 147.86; 0.1290; 145.80; 0.1062; 140.73; 0.0726; 142.39; 0.0967; 155.10; 0.1449; 133.55; 0.1603; 113.61; 0.1515; 147.04; 0.1398; 130.07; 0.1687; 112.34; 0.1948;  97.79; 0.1526; 145.52; 0.1041; 143.52; 0.1283; 127.15; 0.1389; 113.24; 0.0729; 109.98; 0.0519; 101.57; 0.0175; 321.03; 0.0143; 337.75; 0.0402; 321.56; 0.0635; 220.66; 0.0696; 251.57; 0.1391; 256.95; 0.0826; 230.11; 0.0799; 325.61; 0.1203;  12.43;
3/4/2022 19:09:24; 14.8; 47.2; -0.6; -3.8;  0.440; 21.57;    0;    0; 0.0712; 292.53; 0.0864; 284.13; 0.2217; 103.86; 0.0324;  71.84; 0.0223;  43.91; 0.0146; 274.70; 0.0525; 255.78; 0.0396; 315.61; 0.0061; 312.34; 0.0187;   4.61; 0.0530; 333.53; 0.0474; 317.99; 0.0754; 297.76; 0.0499; 311.42; 0.0361; 323.80; 0.0151; 299.79; 0.0789; 104.62; 0.0146;  32.71; 0.0337; 345.39; 0.0565; 338.74; 0.0516; 339.00; 0.0820; 341.08; 0.0364; 339.92; 0.0057; 220.06; 0.0114; 359.50; 0.0411;  17.99; 0.1021; 350.81; 0.0431; 346.32; 0.0095;  60.18;
3/4/2022 19:09:25; 14.8; 47.2; -0.6; -3.7;  0.488; 21.58;    0;    0; 0.1031; 286.40; 0.0765; 310.02; 0.0815; 307.73; 0.0600; 325.46; 0.0412;  75.66; 0.0303; 167.02; 0.0351;  92.12; 0.0307;  87.39; 0.0655; 149.37; 0.0652; 167.69; 0.0903;  76.61; 0.0386;  74.67; 0.0251; 329.55; 0.0151; 280.27; 0.2693; 151.35; 0.2988; 136.57; 0.2293; 155.53; 0.2409; 222.81; 0.3652; 286.17; 0.3745; 108.66; 0.3568; 111.37; 0.0561; 279.13; 0.0391; 341.98; 0.0388; 310.51; 0.0525; 199.47; 0.0554; 200.07; 0.0522; 229.74; 0.0567; 270.40; 0.0537; 312.06;
3/4/2022 19:09:26; 14.8; 47.4; -0.6; -3.7;  0.426; 21.57;    0;    0; 0.0790; 143.96; 0.0887; 127.17; 0.1084; 119.80; 0.0913; 136.95; 0.1149; 127.29; 0.0981; 122.98; 0.0627; 134.55; 0.0405; 167.61; 0.0593; 132.95; 0.0813; 115.02; 0.0856; 152.06; 0.1689; 196.27; 0.0843; 131.88; 0.1749;  94.82; 0.1477; 152.90; 0.1571; 151.53; 0.0711; 133.58; 0.1609; 151.70; 0.1675; 325.90; 0.0453;   5.07; 0.0344; 356.33; 0.0232; 324.46; 0.0300;  90.38; 0.0231;  98.97; 0.0705;  58.92; 0.0444; 256.31; 0.0648; 198.71; 0.1867; 206.61; 0.3212; 329.71;
3/4/2022 19:09:27; 14.8; 47.2; -0.6; -3.7;  0.463; 21.57;    0;    0; 0.0788; 317.52; 0.0819; 316.78; 0.0675; 320.84; 0.0868; 308.03; 0.0734; 351.46; 0.0908; 247.87; 0.0332; 264.82; 0.0307; 347.19; 0.0322; 325.62; 0.0145; 341.94; 0.0382; 329.47; 0.0282; 245.52; 0.0461; 301.35; 0.0299; 357.70; 0.0373; 263.85; 0.0180; 246.72; 0.0630; 255.10; 0.0121;  27.63; 0.0282;  31.83; 0.0398; 354.66; 0.0425; 344.04; 0.1027; 336.41; 0.0966; 341.23; 0.0277; 315.88; 0.3878; 346.34; 0.0113; 303.83; 0.1150; 344.47; 0.0123;   2.33; 0.0989; 339.15;
3/4/2022 19:09:28; 14.8; 47.3; -0.6; -3.7;  0.469; 21.57;    0;    0; 0.0748; 123.33; 0.0896; 116.88; 0.1124; 148.69; 0.0758; 153.54; 0.0378; 145.47; 0.1837; 164.24; 0.0598;  68.93; 0.0833; 145.97; 0.1199; 135.20; 0.1555; 142.42; 0.1582; 160.92; 0.2133; 184.92; 0.1678; 120.98; 0.2345; 154.63; 0.3012; 154.83; 0.2895; 230.34; 0.2999; 159.73; 0.3088; 108.99; 0.1562; 131.83; 0.1634; 278.16; 0.1629; 106.08; 0.1712; 105.13; 0.1069; 312.27; 0.1066; 295.34; 0.0255; 261.42; 0.0690; 335.59; 0.0680; 319.23; 0.1253; 275.54; 0.1526; 279.81;
3/4/2022 19:09:29; 14.8; 47.2; -0.6; -3.7;  0.423; 21.57;    0;    0; 0.0424; 249.98; 0.0315; 201.19; 0.1032; 122.74; 0.0681;  97.84; 0.0412; 107.07; 0.0375; 141.72; 0.0264; 170.18; 0.0240; 223.48; 0.0328; 254.99; 0.0173;  67.28; 0.0383;  63.64; 0.0165;  80.25; 0.2600; 220.30; 0.0206; 163.94; 0.0354; 178.54; 0.0731; 182.12; 0.0682; 166.86; 0.0766; 136.96; 0.0692; 148.65; 0.0120;  81.87; 0.0617; 356.38; 0.0595; 354.99; 0.3632; 230.43; 0.3690; 290.56; 0.3615; 286.17; 0.3416; 228.13; 0.3567; 293.09; 0.3654; 292.99; 0.3941; 107.12;
3/4/2022 19:09:30; 14.8; 47.3; -0.6; -3.8;  0.489; 21.57;    0;    0; 0.0709; 329.96; 0.0762; 333.91; 0.0801; 341.75; 0.0633; 289.87; 0.0508; 298.08; 0.0299; 326.04; 0.0777;  40.46; 0.1944; 285.97; 0.3321; 283.53; 0.3234; 349.25; 0.3135;   3.53; 0.0877; 183.99; 0.0226; 127.28; 0.0291; 197.62; 0.0304; 253.35; 0.0108;  62.96; 0.0315; 204.94; 0.0355; 293.60; 0.0267; 267.86; 0.0193; 265.53; 0.0704; 286.94; 0.0611; 276.86; 0.0699; 326.79; 0.0372; 331.09; 0.0325; 344.30; 0.0447; 342.01; 0.0586; 345.16; 0.0674; 336.67; 0.0566; 322.54;
3/4/2022 19:09:31; 14.8; 47.2; -0.6; -3.7;  0.440; 21.57;    0;    0; 0.0561; 149.46; 0.0613; 127.58; 0.0897; 146.50; 0.0933; 126.11; 0.1006; 131.53; 0.1149; 126.40; 0.0494; 147.56; 0.0667; 151.71; 0.0926; 142.72; 0.1944; 108.44; 0.1156; 193.96; 0.1458; 105.27; 0.1478; 118.49; 0.1716; 140.06; 0.1860; 135.44; 0.1890; 115.85; 0.1869; 274.91; 0.1740; 271.32; 0.2147; 266.40; 0.2159; 258.57; 0.2326; 277.36; 0.2559; 271.23; 0.2660; 260.83; 0.2711; 259.87; 0.2696; 265.06; 0.3152; 258.01; 0.2862; 251.69; 0.1945; 252.31; 0.2800; 256.51;
3/4/2022 19:09:32; 14.8; 47.1; -0.6; -3.7;  0.438; 21.58;    0;    0; 0.0365; 292.06; 0.0225; 330.13; 0.0473; 277.65; 0.0637;  50.54; 0.0350;  27.74; 0.0231;  16.32; 0.0354;  29.10; 0.0120; 286.01; 0.0121; 318.68; 0.0221; 106.80; 0.0378; 176.51; 0.0433; 198.18; 0.0571; 196.28; 0.0786; 196.41; 0.0383; 165.31; 0.0460; 157.23; 0.2984; 344.53; 0.3367; 352.54; 0.3547; 347.16; 0.3613; 289.52; 0.3445; 294.14; 0.3373; 293.81; 0.0398;  86.83; 0.0983; 143.98; 0.1241; 146.27; 0.0792; 127.41; 0.0853; 124.83; 0.0626; 119.80; 0.0546;  83.90;
3/4/2022 19:09:33; 14.8; 47.2; -0.6; -3.8;  0.489; 21.57;    0;    0; 0.0286;  64.33; 0.0160; 145.21; 0.0283; 110.67; 0.0047;  76.55; 0.0440; 103.53; 0.0611;  98.09; 0.0229;  48.72; 0.0164;  51.67; 0.0609; 122.12; 0.0294;  96.45; 0.3385; 293.23; 0.3263; 294.19; 0.0359; 151.58; 0.3642;  99.93; 0.0445; 355.36; 0.3135; 236.07; 0.2980; 236.33; 0.3021; 239.90; 0.3286; 237.18; 0.0606;  21.49; 0.0758;  13.19; 0.2686; 351.26; 0.1460; 354.50; 0.1262; 351.48; 0.1288; 354.16; 0.1143; 346.02; 0.1194; 345.10; 0.1127; 354.86; 0.0948; 358.25;
3/4/2022 19:09:34; 14.8; 47.2; -0.6; -3.7;  0.426; 21.58;    0;    0; 0.0289; 144.99; 0.0476; 132.61; 0.0249; 198.00; 0.0298; 153.69; 0.0533; 122.05; 0.0087;  40.82; 0.0154; 348.03; 0.0391; 260.59; 0.0349; 320.93; 0.1219; 357.41; 0.0815; 312.71; 0.1376; 343.49; 0.0956;  12.20; 0.2845; 242.71; 0.2777; 242.11; 0.1750; 255.07; 0.2814; 124.83; 0.1357; 294.24; 0.1320; 299.11; 0.2683; 141.01; 0.1622; 135.65; 0.1720; 157.65; 0.2089; 174.70; 0.2166; 174.86; 0.3118; 180.57; 0.1696; 153.68; 0.2367; 157.37; 0.1614; 134.15; 0.2012; 142.14;
3/4/2022 19:09:35; 14.8; 47.3; -0.6; -3.8;  0.470; 21.57;    0;    0; 0.0158; 291.19; 0.0145; 241.14; 0.0188;   6.10; 0.0100; 343.74; 0.0541;  72.13; 0.0395; 233.65; 0.0564; 285.64; 0.0989;  23.84; 0.0857; 349.71; 0.1905; 352.07; 0.2114; 353.92; 0.1703; 333.77; 0.1910; 328.18; 0.1712; 333.05; 0.1600; 336.22; 0.1904; 336.84; 0.1865; 334.56; 0.1863; 334.81; 0.1590; 317.70; 0.1484; 308.30; 0.2048; 285.05; 0.1778; 289.89; 0.1692; 307.68; 0.1682; 302.42; 0.1716; 305.23; 0.1641; 301.82; 0.1405; 268.37; 0.1825; 265.50; 0.2285; 198.89;
3/4/2022 19:09:36; 14.8; 47.2; -0.6; -3.7;  0.463; 21.57;    0;    0; 0.0798; 134.34; 0.0932; 140.09; 0.0970; 155.71; 0.0712; 142.76; 0.0353; 120.63; 0.0537; 112.65; 0.0527; 129.30; 0.0544; 135.52; 0.0815; 137.29; 0.0965; 151.92; 0.1063; 174.17; 0.0980; 165.77; 0.0941; 167.74; 0.0694; 143.08; 0.2757;  63.57; 0.1290;  62.42; 0.1146; 111.39; 0.0853;  90.40; 0.0683;  99.35; 0.0512;  20.45; 0.2885; 170.32; 0.0959; 160.75; 0.0167;   4.11; 0.1696; 174.01; 0.0089; 145.06; 0.0044; 201.32; 0.3517; 105.20; 0.2919; 124.66; 0.2711; 217.22;
3/4/2022 19:09:37; 14.8; 47.1; -0.6; -3.8;  0.431; 21.58;    0;    0; 0.0207; 136.96; 0.0135; 177.88; 0.0561; 316.08; 0.0495; 311.32; 0.0385; 312.05; 0.0202; 289.69; 0.0154; 191.24; 0.0227; 209.62; 0.0268; 329.70; 0.0067;  78.02; 0.0361; 130.17; 0.0391; 122.47; 0.1173;  82.41; 0.0476; 102.87; 0.1096;  58.24; 0.1783; 213.03; 0.2491; 340.07; 0.0755; 148.98; 0.0313; 245.65; 0.0520; 132.50; 0.3021;  22.02; 0.3313;  25.57; 0.3171;  33.28; 0.1208; 278.57; 0.1423; 294.67; 0.1210; 275.17; 0.1294; 270.49; 0.1185; 261.95; 0.2650;  38.38;
3/4/2022 19:09:38; 14.8; 47.2; -0.6; -3.8;  0.481; 21.57;    0;    0; 0.0393;  69.90; 0.0158;  38.83; 0.0619; 271.11; 0.0411; 296.25; 0.0306;  92.43; 0.0447; 268.46; 0.1223;  46.82; 0.0106; 299.48; 0.0134; 192.90; 0.0033; 270.00; 0.0536; 323.34; 0.0735; 288.16; 0.0795; 289.39; 0.0977; 307.06; 0.1701; 297.45; 0.0914; 273.58; 0.1859;  31.63; 0.2226;   4.64; 0.2366; 287.69; 0.2410; 277.82; 0.2670; 280.66; 0.2431; 288.41; 0.2143; 298.57; 0.1863; 299.77; 0.1809; 296.10; 0.1885; 296.80; 0.1763; 308.57; 0.1880; 312.67; 0.1997; 318.51;
3/4/2022 19:09:39; 14.8; 47.2; -0.6; -3.7;  0.444; 21.57;    0;    0; 0.0258; 350.87; 0.0264; 317.00; 0.0079;  53.71; 0.0356;   1.77; 0.0523; 324.03; 0.0216;  46.31; 0.0269; 116.95; 0.0091; 244.00; 0.0228;  83.19; 0.0968;  31.74; 0.0284;  31.62; 0.1832;  46.02; 0.0497; 174.69; 0.0564; 199.46; 0.1261;  61.75; 0.0688;  56.19; 0.0689; 108.01; 0.1818; 154.49; 0.0541;  18.30; 0.0672; 141.10; 0.0855; 141.17; 0.0506; 105.46; 0.0529;  92.06; 0.1301; 150.74; 0.1060; 148.93; 0.1310;  73.14; 0.0751;  79.65; 0.0420; 136.93; 0.0479; 123.32;
3/4/2022 19:09:40; 14.8; 47.2; -0.6; -3.7;  0.451; 21.58;    0;    0; 0.0068; 168.20; 0.0284;  94.85; 0.0163; 138.48; 0.0585;  75.75; 0.0247;  67.90; 0.0132; 210.44; 0.0336; 168.86; 0.0474; 169.54; 0.0218; 176.59; 0.0401; 183.86; 0.0360; 193.80; 0.0428; 137.65; 0.0815; 189.60; 0.1034; 230.10; 0.0490;   2.57; 0.0465; 345.31; 0.1423;  27.90; 0.1715;  28.60; 0.1107; 265.28; 0.1451; 257.99; 0.1026; 275.48; 0.1145; 310.79; 0.1230; 308.70; 0.1031; 301.32; 0.0859; 281.21; 0.1023; 295.59; 0.1041; 298.34; 0.0913; 305.27; 0.1348; 316.56;
3/4/2022 19:09:41; 14.8; 47.3; -0.6; -3.7;  0.471; 21.58;    0;    0; 0.0118; 111.35; 0.0197; 148.74; 0.0164;  94.91; 0.0160; 194.82; 0.0336;  84.88; 0.0475; 100.18; 0.0510;  89.89; 0.0124; 103.48; 0.0270; 126.28; 0.0346; 134.53; 0.0295;  97.20; 0.0289; 120.56; 0.0082;  33.11; 0.0134; 102.48; 0.0211; 181.09; 0.2371;  51.92; 0.1231;  53.69; 0.0354;  80.56; 0.0224; 184.10; 0.0397; 117.92; 0.0422;  10.94; 0.0299; 126.30; 0.0227;  62.19; 0.0288;  86.61; 0.0364; 131.44; 0.0222; 103.79; 0.0149;  65.49; 0.0279;  78.21; 0.0238; 213.16;
